Fecha,Producto,Cantidad,Precio,Ciudad,Cliente,Total
2024-09-10,Monitor,8,1775.36,Ciudad de México,Concepción Fernández,14202.88
2025-04-11,Laptop,8,1504.57,Puebla,Yolanda Benjamín Salcido,12036.56
2025-07-11,Cámara,7,1630.06,Puebla,Luisa Ramiro Quintana,11410.42
2024-12-03,Cámara,1,785.87,Toluca,Carla Valles,785.87
2025-02-17,Audífonos,9,573.01,Monterrey,Alvaro Lerma Centeno,5157.09
2024-10-16,Laptop,6,773.77,Ciudad de México,Elisa Cuellar Reyes,4642.62
2025-03-17,Cámara,10,1725.18,Cancún,Jorge Luis Tafoya Madera,17251.8
2025-07-10,Monitor,3,1833.89,Monterrey,Carmen Mauro de la Garza Angulo,5501.67
2024-09-02,Tablet,6,1150.04,Querétaro,Abelardo Villanueva,6900.24
2025-08-04,Smartphone,1,527.03,Monterrey,Cynthia Alfredo Roldán Reyna,527.03
2024-08-12,Audífonos,10,1153.95,Guadalajara,Arcelia de la Crúz García,11539.5
2024-09-08,Teclado,10,1047.64,Toluca,Sr(a). Ana Mireles,10476.400000000001
2025-05-30,Smartphone,5,449.86,Monterrey,Camila Lucero,2249.3
2024-12-11,Audífonos,3,720.04,Querétaro,Paola Nevárez,2160.12
2024-10-24,Cámara,8,1725.45,Querétaro,Anel Garrido,13803.6
2024-08-20,Impresora,10,269.6,Puebla,Hernán Judith Alvarez Ballesteros,2696.0
2024-11-13,Mouse,5,428.7,Cancún,Vanesa Segura Garibay,2143.5
2025-06-12,Smartphone,5,1147.42,Puebla,Conchita Mayorga,5737.1
2024-09-02,Cámara,3,1288.95,Puebla,Antonio Asunción Melgar Serna,3866.8500000000004
2025-05-18,Laptop,9,1975.29,Puebla,Ing. Raúl Gonzales,17777.61
2025-04-04,Teclado,8,857.84,Puebla,Israel Dalia Nazario Caldera,6862.72
2025-07-05,Impresora,3,1482.28,Puebla,Diana Patricia Matías Galván,4446.84
2024-12-07,Tablet,7,635.44,Puebla,Sr(a). Mariana Huerta,4448.08
2024-12-24,Cámara,6,670.75,Cancún,Lic. Olga Ontiveros,4024.5
2025-05-28,Monitor,7,1048.23,Toluca,Cynthia Oquendo Murillo,7337.610000000001
2024-09-08,Cámara,10,1937.28,Puebla,Dr. Rocío Briones,19372.8
2024-09-16,Mouse,6,1556.96,Querétaro,María del Carmen Lira,9341.76
2025-07-25,Cámara,3,1104.13,Puebla,Sonia Serrano,3312.3900000000003
2024-08-24,Laptop,2,1782.64,Cancún,Ing. Ricardo Pacheco,3565.28
2024-12-17,Tablet,3,1113.25,Querétaro,Karla Olivárez,3339.75
2024-08-23,Audífonos,1,1652.58,Cancún,Ángela Tania Vázquez Olivera,1652.58
2025-04-27,Laptop,9,1110.83,Toluca,Santiago Samaniego,9997.47
2025-05-30,Monitor,6,821.07,Toluca,Delia Padilla Padilla,4926.42
2025-03-27,Laptop,9,534.96,Guadalajara,Amanda Sara Zayas Carranza,4814.64
2025-01-02,Tablet,2,1090.62,Cancún,Lic. Angélica Gaitán,2181.24
2024-11-11,Cámara,3,1122.15,Querétaro,Lic. Manuel Tirado,3366.4500000000003
2024-12-10,Mouse,7,1474.99,Guadalajara,Dr. José Carlos Guerra,10324.93
2025-01-01,Monitor,6,290.76,Toluca,Clara Rascón,1744.56
2024-12-29,Tablet,6,869.12,Querétaro,Lic. Leticia Nájera,5214.72
2024-12-16,Impresora,5,1823.15,Guadalajara,Luz Roldán,9115.75
2025-04-08,Mouse,6,282.06,Ciudad de México,Isabel Trinidad Camarillo,1692.3600000000001
2025-04-29,Teclado,1,932.69,Guadalajara,Renato Elsa Narváez,932.69
2024-11-15,Smartphone,7,1867.52,Querétaro,Leonor Huerta,13072.64
2025-01-30,Audífonos,6,1936.33,Ciudad de México,Sr(a). Zeferino Hernádez,11617.98
2025-02-19,Laptop,6,529.18,Querétaro,Hernán Perla Casillas Valles,3175.08
2025-07-27,Impresora,10,126.87,Toluca,Dr. Flavio Limón,1268.7
2025-03-04,Impresora,2,1274.75,Toluca,Humberto Homero Rojo,2549.5
2024-10-14,Teclado,5,645.55,Querétaro,Sessa Lucía Guzmán Olivas,3227.75
2024-12-13,Tablet,5,153.42,Querétaro,Lic. Mercedes Puente,767.0999999999999
2025-01-04,Impresora,1,413.73,Querétaro,Mtro. Andrea Cavazos,413.73
2024-08-06,Cámara,1,167.07,Cancún,Sessa Gálvez Holguín,167.07
2025-05-22,Audífonos,10,1472.75,Toluca,Aldonza Rocha Santiago,14727.5
2024-08-14,Audífonos,5,125.64,Puebla,Abraham David Meza Moreno,628.2
2025-06-09,Cámara,2,865.95,Querétaro,Margarita Mercedes Vaca,1731.9
2025-04-21,Laptop,7,565.09,Guadalajara,Lic. Trinidad Gollum,3955.63
2024-12-18,Laptop,6,850.18,Ciudad de México,Amalia Araceli Tello Velázquez,5101.08
2025-04-11,Laptop,6,542.41,Puebla,Mtro. Perla Ávila,3254.46
2025-05-16,Impresora,4,1952.55,Ciudad de México,Lic. Luis Manuel Véliz,7810.2
2025-05-21,Tablet,10,147.13,Toluca,Camila Javier Rosas Peralta,1471.3
2025-07-18,Laptop,9,940.95,Querétaro,Dulce Laureano Acuña,8468.550000000001
2025-04-21,Teclado,9,914.16,Toluca,Jorge Luis José Eduardo Pedroza,8227.44
2025-02-03,Audífonos,10,807.81,Toluca,Espartaco Alejandro Nazario,8078.099999999999
2024-08-08,Audífonos,9,775.46,Querétaro,Elisa Olivia Madera Arce,6979.14
2024-11-05,Mouse,1,756.77,Monterrey,Ofelia Elena Gamboa Ureña,756.77
2024-09-28,Impresora,8,1288.09,Toluca,Ing. Santiago Méndez,10304.72
2024-09-25,Monitor,3,1230.38,Puebla,Sr(a). Teodoro Bañuelos,3691.1400000000003
2025-02-12,Impresora,4,857.03,Toluca,Lorenzo Adán Valdez Calderón,3428.12
2025-04-19,Mouse,5,197.03,Cancún,Mtro. Perla Cadena,985.15
2025-02-13,Audífonos,5,138.04,Cancún,José Bustos Rentería,690.1999999999999
2025-07-06,Impresora,5,243.29,Toluca,Alma Duarte,1216.45
2025-06-20,Mouse,6,863.39,Cancún,Dr. Hugo Lerma,5180.34
2024-12-22,Impresora,3,1362.83,Querétaro,Reina Teodoro Gastélum Muro,4088.49
2025-03-23,Monitor,10,1357.66,Monterrey,Gloria Cruz,13576.6
2024-11-25,Cámara,6,300.32,Monterrey,Celia Garza,1801.92
2024-09-06,Monitor,6,606.04,Ciudad de México,Elias José Treviño,3636.24
2025-03-03,Laptop,2,1042.2,Monterrey,Linda José Luis Granados,2084.4
2024-11-12,Monitor,8,556.08,Toluca,Minerva Reyna,4448.64
2025-03-19,Mouse,2,1678.62,Ciudad de México,Lic. Miguel Ángel Godínez,3357.24
2025-07-24,Smartphone,3,576.1,Monterrey,Renato del Valle,1728.3000000000002
2025-06-01,Mouse,10,252.35,Guadalajara,María Teresa Humberto Arreola,2523.5
2024-11-06,Impresora,8,500.37,Ciudad de México,José Luis Verónica Vázquez Olivera,4002.96
2025-05-24,Audífonos,7,1699.57,Ciudad de México,Dr. Eloy Grijalva,11896.99
2024-12-28,Mouse,4,395.86,Toluca,Dr. Juan Haro,1583.44
2025-04-24,Audífonos,9,687.0,Toluca,Nicolás Itzel Candelaria Montes,6183.0
2024-12-24,Cámara,4,962.11,Cancún,Juan Carlos Marisol Prado,3848.44
2024-10-31,Monitor,7,1533.36,Querétaro,Mtro. Andrea Barraza,10733.519999999999
2024-10-19,Mouse,1,883.28,Monterrey,Darío Marcos Macías,883.28
2025-06-19,Cámara,5,523.49,Toluca,Renato Anel Arce,2617.45
2025-01-13,Tablet,1,354.06,Puebla,Sr(a). Ariadna Baca,354.06
2024-09-25,Cámara,7,1357.62,Ciudad de México,René Alvarez,9503.34
2024-11-26,Impresora,3,1058.5,Toluca,Ing. Mitzy Tafoya,3175.5
2024-09-01,Monitor,8,568.3,Ciudad de México,Fernando Ledesma,4546.4
2025-05-05,Smartphone,7,1733.98,Querétaro,Ing. Vanesa Madrid,12137.86
2025-06-11,Tablet,5,1440.5,Querétaro,Ing. Cristian Robledo,7202.5
2024-11-01,Tablet,4,1196.52,Ciudad de México,Ramón Verónica Urbina,4786.08
2025-07-25,Monitor,6,1631.6,Toluca,Genaro Flavio Santacruz,9789.599999999999
2025-03-13,Mouse,10,1153.41,Guadalajara,Sr(a). Eloisa Acosta,11534.1
2024-09-18,Audífonos,6,507.44,Cancún,Itzel Meraz Villanueva,3044.64
2024-08-09,Mouse,7,1350.29,Cancún,Ilse Cabán,9452.029999999999
2025-02-02,Tablet,7,1535.54,Querétaro,Ramón Santacruz,10748.779999999999
2025-06-22,Tablet,9,1884.98,Monterrey,Ruby Trinidad Rolón,16964.82
2025-01-23,Tablet,5,259.63,Monterrey,Mauricio López,1298.15
2024-11-09,Monitor,7,1237.25,Cancún,Paola Casárez,8660.75
2025-06-13,Audífonos,9,778.35,Cancún,Sr(a). Espartaco Matías,7005.150000000001
2024-08-11,Teclado,6,949.12,Puebla,Ing. Marco Antonio Jaime,5694.72
2025-02-09,Smartphone,3,557.77,Monterrey,Gustavo Negrete Arellano,1673.31
2025-04-26,Impresora,1,487.5,Puebla,Gabino Delia Bernal Quezada,487.5
2025-04-05,Mouse,9,186.37,Querétaro,Dr. Rufino Vélez,1677.33
2024-10-26,Teclado,2,1379.65,Monterrey,Tania Villagómez,2759.3
2024-12-01,Tablet,3,1653.76,Ciudad de México,María José Rosales,4961.28
2025-04-12,Impresora,8,1119.47,Querétaro,Lic. Cornelio Zedillo,8955.76
2024-09-18,Audífonos,3,648.13,Cancún,Cynthia María Teresa Serrato Figueroa,1944.3899999999999
2025-02-22,Monitor,3,1948.02,Puebla,Adela Ana Bravo Orozco,5844.0599999999995
2025-03-10,Audífonos,1,102.88,Monterrey,Reina Olga Escalante,102.88
2025-06-27,Mouse,3,617.81,Querétaro,Natividad Blanco,1853.4299999999998
2025-05-20,Cámara,1,1438.62,Querétaro,Aurora Varela Salas,1438.62
2025-06-22,Cámara,9,1851.02,Cancún,Lic. Luis Miguel Serrato,16659.18
2025-02-03,Teclado,7,1228.22,Cancún,Dulce Almaraz,8597.54
2025-04-22,Tablet,5,118.37,Querétaro,Ricardo de la Rosa,591.85
2025-07-01,Laptop,9,315.4,Querétaro,Santiago Toro Ramos,2838.6
2025-07-17,Audífonos,3,1747.68,Monterrey,Mtro. Abigail Montemayor,5243.04
2025-07-24,Tablet,5,699.67,Puebla,César Octavio Solorio,3498.35
2025-02-27,Monitor,4,731.54,Ciudad de México,Luis Manuel Sánchez,2926.16
2024-11-14,Monitor,3,1115.04,Ciudad de México,Javier Montes,3345.12
2025-02-26,Teclado,9,828.27,Monterrey,Cecilia Aurelio Mondragón,7454.43
2025-04-11,Laptop,3,1934.28,Puebla,Mtro. Alonso Aranda,5802.84
2024-08-06,Monitor,6,224.77,Toluca,Jonás Campos Noriega,1348.6200000000001
2024-11-15,Smartphone,4,1030.24,Puebla,Mercedes Paz,4120.96
2025-02-01,Monitor,10,1030.1,Cancún,Dr. Renato Segovia,10301.0
2024-09-05,Impresora,1,1752.36,Toluca,Francisco Espinoza Chapa,1752.36
2025-02-02,Monitor,8,214.36,Toluca,Olivia Partida Téllez,1714.88
2024-11-30,Smartphone,8,774.37,Toluca,Marco Antonio Guillermo Lucio Laureano,6194.96
2024-12-22,Impresora,4,383.39,Toluca,Elena Esquivel Marrero,1533.56
2025-02-19,Tablet,6,989.64,Querétaro,Mtro. Bruno Navarro,5937.84
2025-05-31,Laptop,9,925.16,Ciudad de México,Gloria Castillo Quiroz,8326.44
2025-02-25,Smartphone,6,1312.02,Puebla,Sonia Ariadna Ocampo,7872.12
2024-09-02,Tablet,5,1406.64,Cancún,Jaime Salma Preciado Medina,7033.200000000001
2024-08-06,Smartphone,2,658.44,Querétaro,Emiliano Tafoya Villagómez,1316.88
2024-12-26,Cámara,1,245.47,Cancún,Anel Treviño,245.47
2025-01-12,Cámara,6,729.07,Puebla,Marcos Esquivel Anaya,4374.42
2025-06-15,Monitor,3,261.2,Puebla,Lic. Tomás Tejada,783.5999999999999
2024-12-30,Mouse,2,788.39,Monterrey,Hermelinda Montoya Rodríguez,1576.78
2024-11-17,Impresora,5,1631.12,Toluca,Mariana Cardenas,8155.599999999999
2025-05-14,Tablet,3,1606.87,Puebla,Gonzalo Escalante,4820.61
2024-09-14,Monitor,6,1220.78,Puebla,Uriel José Luis Villalpando Peres,7324.68
2025-07-19,Teclado,1,1109.32,Toluca,Guillermo Cisneros Balderas,1109.32
2025-02-25,Audífonos,1,1863.03,Guadalajara,Sr(a). Irma Sáenz,1863.03
2024-12-09,Audífonos,7,143.12,Puebla,Débora Bianca Arredondo,1001.84
2024-09-23,Tablet,7,1753.12,Ciudad de México,Trinidad Trinidad Lara,12271.84
2025-05-24,Impresora,6,1582.82,Cancún,Soledad Riojas,9496.92
2024-10-15,Tablet,8,711.36,Ciudad de México,Mtro. José Manuél Gómez,5690.88
2025-03-28,Mouse,7,1082.8,Querétaro,Ing. Lourdes Cedillo,7579.599999999999
2024-08-23,Smartphone,3,235.66,Querétaro,Patricia Uribe,706.98
2025-01-12,Monitor,4,1531.03,Guadalajara,Lic. Agustín Pedroza,6124.12
2025-01-09,Tablet,7,637.95,Cancún,Abelardo Ortiz Velasco,4465.650000000001
2024-10-28,Mouse,8,669.27,Puebla,Augusto Tello Mateo,5354.16
2024-08-30,Teclado,1,191.61,Guadalajara,Benito Abril Galván Centeno,191.61
2025-06-28,Tablet,4,1845.07,Guadalajara,Miguel Chacón,7380.28
2024-11-19,Laptop,4,910.35,Monterrey,Trinidad Mendoza Alonzo,3641.4
2025-06-03,Mouse,4,588.98,Toluca,Sr(a). Lucía Partida,2355.92
2025-05-08,Impresora,2,1493.88,Toluca,Dr. Lilia Miranda,2987.76
2025-07-03,Monitor,8,1745.92,Cancún,Dr. María Cristina Gollum,13967.36
2025-01-29,Impresora,10,599.92,Querétaro,Sr(a). Israel Espino,5999.2
2024-12-26,Impresora,7,1716.22,Cancún,Ing. Uriel Cervantes,12013.54
2024-11-10,Smartphone,4,1682.3,Puebla,Leonardo Sotelo,6729.2
2025-01-08,Mouse,2,1212.0,Toluca,Julia Santiago Villa Tamez,2424.0
2025-02-14,Monitor,10,1282.78,Cancún,Itzel Luis Miguel Velasco Velázquez,12827.8
2025-07-14,Impresora,6,567.89,Ciudad de México,Pilar Ávalos,3407.34
2025-03-13,Smartphone,1,1865.79,Monterrey,Ramón Felix Madera Gracia,1865.79
2025-04-10,Monitor,3,354.33,Querétaro,Víctor Liliana Mascareñas Gastélum,1062.99
2025-06-05,Audífonos,7,1762.71,Querétaro,Sr(a). Adalberto Mascareñas,12338.970000000001
2025-06-05,Tablet,9,1777.43,Cancún,Soledad Leticia Samaniego Raya,15996.87
2025-03-16,Audífonos,10,1511.0,Guadalajara,Sr(a). Samuel Nava,15110.0
2025-01-07,Cámara,9,1693.79,Querétaro,Eugenia Berta Segura,15244.11
2024-08-14,Smartphone,9,298.84,Guadalajara,Bernardo Olivia Abrego,2689.56
2025-05-27,Impresora,7,454.21,Ciudad de México,Susana Zayas Cano,3179.47
2025-02-07,Cámara,6,1952.94,Monterrey,Liliana Carla Nevárez,11717.64
2024-11-23,Laptop,9,1365.76,Puebla,Cornelio Rocío Ulloa Soliz,12291.84
2024-10-12,Tablet,5,1314.76,Cancún,Nelly Mario Matos Palomino,6573.8
2025-01-19,Impresora,8,1580.91,Toluca,Lorenzo Carbajal Véliz,12647.28
2025-06-04,Mouse,5,1688.83,Querétaro,Esmeralda Cano,8444.15
2024-12-31,Smartphone,2,1532.36,Cancún,Vanesa Mendoza Abreu,3064.72
2024-08-19,Audífonos,5,1341.21,Monterrey,Víctor Ana Luisa Leyva,6706.05
2024-10-29,Teclado,7,1498.92,Ciudad de México,Eugenia Josefina Zapata Blanco,10492.44
2025-01-22,Laptop,4,379.96,Guadalajara,Paulina Chacón,1519.84
2024-10-12,Tablet,9,109.15,Puebla,Jonás Armenta,982.35
2024-10-17,Teclado,2,1431.59,Guadalajara,Porfirio Carlos Nieves Luna,2863.18
2025-01-22,Teclado,6,1431.58,Guadalajara,Dr. Germán Olivera,8589.48
2025-04-01,Tablet,10,1076.69,Puebla,Claudio Olmos Palomino,10766.900000000001
2025-04-05,Audífonos,5,918.88,Guadalajara,Mercedes Merino Quesada,4594.4
2024-09-07,Smartphone,4,1947.46,Cancún,Marcela Ochoa,7789.84
2024-12-31,Impresora,10,1736.94,Guadalajara,Sr(a). Alejandro de Jesús,17369.4
2025-01-03,Tablet,3,271.19,Cancún,Luz Ayala Carvajal,813.5699999999999
2025-06-09,Tablet,10,1614.78,Monterrey,Zoé Rentería,16147.8
2024-10-17,Laptop,1,250.38,Toluca,Marcos Óscar Garay Vanegas,250.38
2024-09-20,Impresora,4,1077.2,Toluca,Cornelio Laboy Barrios,4308.8
2025-02-12,Smartphone,7,1820.35,Ciudad de México,Mtro. Humberto Montaño,12742.449999999999
2025-05-31,Smartphone,2,504.36,Puebla,Judith Nadia Lomeli,1008.72
2024-09-09,Smartphone,2,1990.07,Guadalajara,Salma Sergio Ledesma,3980.14
2025-07-24,Audífonos,9,1955.35,Cancún,Sr(a). Emilio Noriega,17598.149999999998
2024-12-13,Cámara,7,920.49,Toluca,Trinidad Vera Zayas,6443.43
2025-01-15,Audífonos,8,1831.13,Guadalajara,Martín Alfonso Saldaña Brito,14649.04
2024-09-18,Monitor,9,164.66,Querétaro,Ana Luisa Pedro Barrios Vega,1481.94
2024-12-07,Impresora,10,1215.02,Monterrey,Dr. Teodoro Zedillo,12150.2
2024-11-11,Tablet,9,1769.97,Puebla,Leonardo Castillo,15929.73
2025-03-26,Tablet,1,593.88,Guadalajara,Mtro. Aldonza Melgar,593.88
2025-06-20,Monitor,6,794.76,Toluca,Cristian Ortega,4768.5599999999995
2024-12-04,Audífonos,1,1622.49,Puebla,Claudia Gloria Soria,1622.49
2025-07-21,Impresora,7,885.11,Puebla,Karina Yeni Melgar Arroyo,6195.77
2025-01-10,Mouse,6,631.53,Puebla,Norma Cedillo,3789.18
2025-02-27,Audífonos,6,1308.23,Querétaro,Lic. Marisela Rosado,7849.38
2024-08-13,Tablet,7,427.85,Cancún,Javier Gabriel Olivo,2994.9500000000003
2024-09-24,Cámara,9,615.53,Toluca,Leonardo Elsa Navarro,5539.7699999999995
2025-07-18,Smartphone,6,302.07,Cancún,Socorro Espinosa,1812.42
2025-01-28,Tablet,1,797.63,Querétaro,Dr. Violeta Rendón,797.63
2025-02-28,Audífonos,3,1760.94,Toluca,Renato Mercedes Cardenas Escamilla,5282.82
2025-04-30,Teclado,10,222.05,Toluca,Fernando Carrasco,2220.5
2025-05-03,Impresora,6,1283.2,Monterrey,Javier Pineda,7699.200000000001
2025-07-28,Laptop,8,647.58,Ciudad de México,Lic. Aida Blanco,5180.64
2025-04-13,Audífonos,7,152.92,Toluca,Georgina Carlos Carranza,1070.4399999999998
2025-05-20,Tablet,10,1698.34,Cancún,Mtro. Minerva Terán,16983.399999999998
2024-11-29,Mouse,1,651.93,Querétaro,Sr(a). Ignacio Negrete,651.93
2024-12-21,Cámara,1,1821.59,Querétaro,Abigail Estrada,1821.59
2025-05-16,Audífonos,7,1619.33,Puebla,Mtro. Ernesto Holguín,11335.31
2025-02-05,Audífonos,1,846.73,Cancún,Hernán Arellano,846.73
2024-11-10,Tablet,7,1505.3,Ciudad de México,Cecilia Bustamante Camarillo,10537.1
2024-10-29,Teclado,4,683.92,Querétaro,Gabriela Rojo Terrazas,2735.68
2025-04-19,Tablet,5,1098.33,Monterrey,Estela Isabela Huerta,5491.65
2024-11-11,Monitor,3,1424.68,Ciudad de México,Aurora Soto,4274.04
2024-08-21,Teclado,10,1691.78,Cancún,Gregorio Rosalia Ávalos,16917.8
2024-08-29,Laptop,7,926.85,Puebla,María del Carmen Daniel Camarillo Guzmán,6487.95
2025-02-05,Mouse,5,238.13,Guadalajara,Mtro. Estela Olivares,1190.65
2025-01-20,Monitor,3,1225.35,Monterrey,Dr. Abraham Jaramillo,3676.0499999999997
2024-08-07,Tablet,7,647.14,Querétaro,Soledad Espinosa,4529.98
2025-07-11,Monitor,7,379.99,Puebla,Salvador Benito Covarrubias,2659.9300000000003
2025-05-26,Monitor,2,1296.3,Toluca,Mauro Gamboa,2592.6
2025-03-05,Mouse,8,1995.21,Toluca,Cristina Hurtado,15961.68
2024-12-08,Teclado,5,1260.31,Cancún,Raúl Mario Sarabia Fuentes,6301.549999999999
2024-09-02,Laptop,2,924.55,Ciudad de México,Mariana Víctor Saldaña,1849.1
2024-10-17,Laptop,5,231.95,Cancún,María Teresa Garibay,1159.75
2025-04-13,Impresora,2,280.73,Toluca,Modesto Karla Canales Cabrera,561.46
2025-04-25,Mouse,9,1025.16,Guadalajara,Emiliano Laura Casillas Montez,9226.44
2025-04-11,Laptop,3,1712.11,Puebla,Leticia García Barrientos,5136.33
2025-06-16,Cámara,6,424.21,Toluca,Eloisa Bueno Gutiérrez,2545.2599999999998
2025-03-14,Teclado,1,1998.77,Guadalajara,Gabino Rufino Galván,1998.77
2025-01-27,Mouse,5,410.94,Querétaro,Silvano Botello Escalante,2054.7
2024-09-03,Laptop,6,1595.6,Monterrey,César Óscar Saldivar Espinosa,9573.599999999999
2024-08-25,Teclado,10,299.12,Toluca,Timoteo Terrazas,2991.2
2025-03-10,Smartphone,3,263.37,Ciudad de México,Juan Granado Ocasio,790.11
2025-08-02,Smartphone,2,297.73,Ciudad de México,Ing. Josefina Lemus,595.46
2025-01-30,Monitor,5,105.37,Toluca,Guillermo Eloy Griego Garza,526.85
2025-01-04,Laptop,5,710.7,Querétaro,Federico Araceli Negrete,3553.5
2024-10-17,Cámara,3,724.34,Cancún,Lic. Alonso Viera,2173.02
2024-11-30,Laptop,7,597.83,Puebla,Jesús Gaitán Tamayo,4184.81
2024-08-09,Tablet,8,237.29,Puebla,Lic. Zeferino Padilla,1898.32
2025-07-28,Cámara,7,1422.86,Puebla,Dolores Clara Llamas,9960.019999999999
2025-03-09,Tablet,1,587.93,Puebla,Anel Esmeralda Irizarry Ballesteros,587.93
2024-11-03,Laptop,3,783.64,Toluca,Daniela Chavarría,2350.92
2024-10-06,Mouse,2,1630.67,Puebla,Sr(a). Agustín Tórrez,3261.34
2024-09-02,Teclado,2,1856.52,Monterrey,Rocío Santiago León,3713.04
2024-12-15,Smartphone,6,1691.38,Ciudad de México,Pascual Norma Rosado Ceballos,10148.28
2025-02-26,Tablet,7,266.53,Ciudad de México,Héctor Manuel Carrión Vanegas,1865.7099999999998
2025-05-19,Cámara,2,489.08,Cancún,Sara Medrano Verduzco,978.16
2025-07-02,Smartphone,4,1921.49,Puebla,Virginia Federico Treviño,7685.96
2025-01-28,Laptop,6,992.14,Monterrey,Esperanza Nieto Lebrón,5952.84
2025-01-05,Mouse,2,717.07,Ciudad de México,Miguel Ángel Montaño,1434.14
2025-04-24,Laptop,9,486.41,Ciudad de México,Bernardo Marisol Fonseca Rangel,4377.6900000000005
2024-11-03,Monitor,2,142.96,Monterrey,Sessa Orellana,285.92
2024-12-09,Impresora,3,547.06,Cancún,José Manuél Mora Alcaraz,1641.1799999999998
2025-05-05,Tablet,3,479.42,Guadalajara,José Manuél Estela Cavazos Duarte,1438.26
2024-10-03,Monitor,9,1651.35,Cancún,Sr(a). Débora Bueno,14862.15
2024-10-26,Teclado,9,706.59,Ciudad de México,Adalberto Iván Estrada Cedillo,6359.31
2024-10-29,Mouse,5,1995.79,Monterrey,Dr. Amelia Pedraza,9978.95
2024-09-10,Impresora,1,1045.39,Puebla,Dr. Mauricio Solís,1045.39
2024-09-01,Cámara,7,1198.29,Guadalajara,Porfirio Casillas Quiñónez,8388.029999999999
2025-05-31,Laptop,2,1661.73,Cancún,Laura Noemí Zayas,3323.46
2025-02-26,Tablet,3,793.08,Ciudad de México,Adán Delia Ceballos Tafoya,2379.2400000000002
2025-01-14,Impresora,2,576.72,Toluca,Hernán Inés Rangel,1153.44
2024-09-01,Mouse,7,1941.94,Toluca,Irma Cotto Casanova,13593.58
2024-12-25,Teclado,7,1012.41,Toluca,Alfonso Antonia Gaona Negrete,7086.87
2024-11-23,Laptop,10,1992.46,Cancún,Jaime Villanueva,19924.6
2025-04-16,Tablet,2,537.27,Toluca,Dr. Asunción Galindo,1074.54
2025-03-21,Laptop,2,1904.3,Monterrey,Luis Miguel Renato Briseño Almonte,3808.6
2025-02-24,Tablet,10,822.36,Cancún,José Vigil,8223.6
2025-02-07,Cámara,10,1708.11,Ciudad de México,Angélica Miriam Brito Armenta,17081.1
2025-02-27,Audífonos,7,553.49,Monterrey,Noelia Carmen Miramontes,3874.4300000000003
2024-12-15,Teclado,10,1241.25,Querétaro,Sr(a). Jaqueline Santana,12412.5
2025-07-16,Teclado,2,722.86,Cancún,Eduardo Robles Varela,1445.72
2024-10-06,Audífonos,9,777.21,Monterrey,Renato Eloisa Samaniego,6994.89
2025-02-21,Tablet,2,1705.75,Ciudad de México,Sandra Evelio Nájera,3411.5
2024-11-14,Smartphone,6,939.08,Ciudad de México,Sr(a). Pamela Crespo,5634.4800000000005
2025-01-22,Smartphone,7,1215.84,Querétaro,Mtro. Mercedes Valencia,8510.88
2025-04-20,Smartphone,4,1412.95,Cancún,Roberto Vaca,5651.8
2025-03-11,Impresora,1,1387.95,Cancún,Florencia Durán,1387.95
2025-06-17,Laptop,6,1959.97,Cancún,Esteban Rodolfo Lerma,11759.82
2025-05-27,Tablet,2,1988.82,Ciudad de México,Aldonza Alfonso Lucero,3977.64
2024-11-10,Mouse,9,398.18,Ciudad de México,Miguel Ángel Julio Rosales Gaona,3583.62
2025-01-21,Mouse,1,279.73,Monterrey,Mtro. Francisco Javier Sepúlveda,279.73
2025-02-15,Mouse,6,767.83,Toluca,Lic. Rosa Barela,4606.9800000000005
2025-01-11,Laptop,3,946.4,Monterrey,Micaela Rolón Lugo,2839.2
2024-11-23,Monitor,5,650.58,Monterrey,Claudia Julio César de Jesús Carreón,3252.9
2024-09-05,Smartphone,4,834.45,Monterrey,Patricio Miriam Alba Rosario,3337.8
2024-08-21,Cámara,6,1606.09,Monterrey,Alejandro Gonzalo Arriaga,9636.539999999999
2025-04-27,Cámara,8,1529.57,Monterrey,Ing. Rufino Madrigal,12236.56
2024-08-28,Monitor,5,394.27,Toluca,David Barbara Reynoso,1971.35
2025-03-02,Audífonos,3,1300.5,Guadalajara,Mariano Lucero,3901.5
2025-03-03,Cámara,2,1878.29,Querétaro,Cecilia Guerrero,3756.58
2025-06-28,Laptop,6,1858.65,Toluca,Dr. Zacarías Leyva,11151.900000000001
2025-03-18,Impresora,6,611.4,Guadalajara,Aurora Delia Canales,3668.3999999999996
2024-10-11,Impresora,1,647.19,Guadalajara,Carolina Irizarry Menchaca,647.19
2025-04-27,Audífonos,1,1670.62,Puebla,Jaime Rosas,1670.62
